NAME,Fees,Students,Geo Point,Geo Shape,ADDRESS,CITY,STATE,POPULATION,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,PT_ENROLL,FT_ENROLL,TOT_ENROLL,HOUSING,DORM_CAP,TOT_EMP
MT. DIABLO ADULT EDUCATION-MT. DIABLO USD,33334.56171284635,12876.308080808081,"37.968846875000054, -122.02679790999997","{""coordinates"":[-122.02679790999997,37.968846875000054],""type"":""Point""}",LOMA VISTA ADULT CENTER - 1266 SAN CARLOS AVENUE.,CONCORD,CA,137.0,37.96884687500005,-122.02679790999996,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,32.0,53.0,85.0,2.0,-999.0,52.0
MTI COLLEGE,33334.56171284635,12876.308080808081,"38.66137729700006, -121.34256775199998","{""coordinates"":[-121.34256775199998,38.66137729700006],""type"":""Point""}",5221 MADISON AVENUE,SACRAMENTO,CA,623.0,38.66137729700006,-121.34256775199998,611210.0,JUNIOR COLLEGES,-999.0,495.0,495.0,2.0,-999.0,128.0
MUHLENBERG COLLEGE,33334.56171284635,12876.308080808081,"40.597476579000045, -75.50828283699997","{""coordinates"":[-75.50828283699997,40.597476579000045],""type"":""Point""}",2400 CHEW STREET,ALLENTOWN,PA,2870.0,40.597476579000045,-75.50828283699997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",30.0,2037.0,2067.0,1.0,1922.0,803.0
MULTNOMAH UNIVERSITY,33334.56171284635,12876.308080808081,"45.527660928000046, -122.57565350099998","{""coordinates"":[-122.57565350099998,45.527660928000046],""type"":""Point""}",8435 NE GLISAN ST,PORTLAND,OR,831.0,45.527660928000046,-122.57565350099998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",191.0,432.0,623.0,1.0,219.0,208.0
MURRAY STATE COLLEGE,33334.56171284635,12876.308080808081,"34.22294883400008, -96.67790577799997","{""coordinates"":[-96.67790577799997,34.22294883400008],""type"":""Point""}",ONE MURRAY CAMPUS,TISHOMINGO,OK,2429.0,34.22294883400008,-96.67790577799995,611210.0,JUNIOR COLLEGES,1264.0,908.0,2172.0,1.0,300.0,257.0
MURRAY STATE UNIVERSITY,33334.56171284635,12876.308080808081,"36.61241, -88.323493","{""coordinates"":[-88.323493,36.61241],""type"":""Point""}",218 WELLS HALL,MURRAY,KY,10745.0,36.61241,-88.323493,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",2708.0,6741.0,9449.0,1.0,3388.0,1296.0
MUSICIANS INSTITUTE,33334.56171284635,12876.308080808081,"34.10126149000007, -118.33767668299998","{""coordinates"":[-118.33767668299998,34.10126149000007],""type"":""Point""}",6752 HOLLYWOOD BLVD.,HOLLYWOOD,CA,1026.0,34.10126149000007,-118.33767668299998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",281.0,433.0,714.0,1.0,160.0,312.0
MUSKEGON COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"43.25032938600003, -86.19638409699996","{""coordinates"":[-86.19638409699996,43.25032938600003],""type"":""Point""}",221 S QUARTERLINE RD,MUSKEGON,MI,3900.0,43.25032938600003,-86.19638409699996,611210.0,JUNIOR COLLEGES,2270.0,1186.0,3456.0,2.0,-999.0,444.0
MUSKINGUM UNIVERSITY,33334.56171284635,12876.308080808081,"39.99663515700007, -81.73719213599998","{""coordinates"":[-81.73719213599998,39.99663515700007],""type"":""Point""}",10 COLLEGE DRIVE,NEW CONCORD,OH,2622.0,39.99663515700007,-81.73719213599998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",604.0,1627.0,2231.0,1.0,1046.0,391.0
MY BEAUTY & BARBER COLLEGE,33334.56171284635,12876.308080808081,"38.47321023200004, -121.43122842799994","{""coordinates"":[-121.43122842799994,38.47321023200004],""type"":""Point""}",6100 MACK ROAD ST. F,SACRAMENTO,CA,110.0,38.47321023200004,-121.43122842799994,611511.0,COSMETOLOGY AND BARBER SCHOOLS,38.0,61.0,99.0,2.0,-999.0,11.0
MY LE'S BEAUTY COLLEGE,33334.56171284635,12876.308080808081,"38.494885743000054, -121.45240079599995","{""coordinates"":[-121.45240079599995,38.494885743000054],""type"":""Point""}",4516 FLORIN ROAD,SACRAMENTO,CA,161.0,38.49488574300005,-121.45240079599996,611511.0,COSMETOLOGY AND BARBER SCHOOLS,27.0,128.0,155.0,2.0,-999.0,6.0
MY LE'S BEAUTY COLLEGE,33334.56171284635,12876.308080808081,"29.903210087000048, -90.02919496199996","{""coordinates"":[-90.02919496199996,29.903210087000048],""type"":""Point""}",601 TERRY PARKWAY STE. A,GRETNA,LA,51.0,29.903210087000048,-90.02919496199996,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,44.0,44.0,2.0,-999.0,7.0
MYCOMPUTERCAREER.COM,33334.56171284635,12876.308080808081,"39.729325, -86.254716","{""coordinates"":[-86.254716,39.729325],""type"":""Point""}","2601 FORTUNE CIRCLE DR E, SUITE 100C",INDIANAPOLIS,IN,257.0,39.729325,-86.254716,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,232.0,232.0,2.0,-999.0,25.0
MYCOMPUTERCAREER.EDU-COLUMBUS,33334.56171284635,12876.308080808081,"40.147019, -82.941874","{""coordinates"":[-82.941874,40.147019],""type"":""Point""}",380 POLARIS PARKWAY SUITE 110,WESTERVILLE,OH,3181.0,40.147019,-82.941874,611420.0,COMPUTER TRAINING,-999.0,3013.0,3013.0,2.0,-999.0,168.0
MYCOMPUTERCAREER.EDU-RALEIGH,33334.56171284635,12876.308080808081,"35.76784141200005, -78.72718634699999","{""coordinates"":[-78.72718634699999,35.76784141200005],""type"":""Point""}",5511 CAPITAL CENTER DR STE 500,RALEIGH,NC,2240.0,35.76784141200005,-78.72718634699999,611420.0,COMPUTER TRAINING,-999.0,1995.0,1995.0,2.0,-999.0,245.0
MYOTHERAPY COLLEGE OF UTAH,33334.56171284635,12876.308080808081,"40.72185814200003, -111.90086417099997","{""coordinates"":[-111.90086417099997,40.72185814200003],""type"":""Point""}","3950 SOUTH 700 EAST, SUITE 100",MILLCREEK CITY,UT,139.0,40.72185814200003,-111.90086417099997,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,62.0,43.0,105.0,2.0,-999.0,34.0
MYOTHERAPY INSTITUTE,33334.56171284635,12876.308080808081,"40.772258, -96.623334","{""coordinates"":[-96.623334,40.772258],""type"":""Point""}",4001 PIONEER WOODS DRIVE,LINCOLN,NE,24.0,40.772258,-96.623334,611210.0,JUNIOR COLLEGES,-999.0,13.0,13.0,2.0,-999.0,11.0
MYRANGEL BEAUTY INSTITUTE,33334.56171284635,12876.308080808081,"18.189564, -65.960889","{""coordinates"":[-65.960889,18.189564],""type"":""Point""}",CALLE MUNOZ RIVERA #57 SUR,SAN LORENZO,PR,215.0,18.189564,-65.960889,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,180.0,180.0,2.0,-999.0,35.0
MYSTROS BARBER ACADEMY,33334.56171284635,12876.308080808081,"30.014, -95.453049","{""coordinates"":[-95.453049,30.014],""type"":""Point""}",1434 STE. B CYPRESS CREEK PARKWAY,HOUSTON,TX,39.0,30.014,-95.453049,611511.0,COSMETOLOGY AND BARBER SCHOOLS,24.0,9.0,33.0,2.0,-999.0,6.0
Marquette University,45766.0,8024.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Marshall University,19606.0,8771.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Mary Baldwin University,31085.0,1477.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Maryville University of St. Louis,27166.0,5504.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Massachusetts Institute of Technology,55878.0,4361.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Mercer University,38746.0,4911.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Metropolitan State University,15673.0,6770.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Miami University--Oxford,37379.0,16522.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Michigan State University,39766.0,38491.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Michigan Technological University,38112.0,5642.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Middle Tennessee State University,29584.0,19188.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Misericordia University,35940.0,1845.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Mississippi College,20302.0,2757.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Mississippi State University,24900.0,18803.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Missouri State University,16608.0,19801.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Missouri University of Science and Technology,31286.0,6086.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Montana State University,26950.0,14240.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Montclair State University,21417.0,16374.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
Morgan State University,18480.0,6270.0,"41.833357, -88.007481","{""coordinates"":[-88.007481,41.833357],""type"":""Point""}",NOT AVAILABLE,NEW YORK,CA,3495.304009757585,37.2093435586788,-90.5117784687745,611363.5388016466,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",854.4102759567007,1774.0021344717181,2944.302942521726,1.5325506937033084,-188.19225491690807,485.3555420033542
NAPA VALLEY COLLEGE,33334.56171284635,12876.308080808081,"38.27401526600005, -122.27451020899997","{""coordinates"":[-122.27451020899997,38.27401526600005],""type"":""Point""}",2277 NAPA-VALLEJO HWY,NAPA,CA,5456.0,38.27401526600005,-122.27451020899996,611210.0,JUNIOR COLLEGES,2846.0,2085.0,4931.0,2.0,-999.0,525.0
NAROPA UNIVERSITY,33334.56171284635,12876.308080808081,"40.01405559800003, -105.26638568099997","{""coordinates"":[-105.26638568099997,40.01405559800003],""type"":""Point""}",2130 ARAPAHOE AVE,BOULDER,CO,1215.0,40.01405559800003,-105.26638568099996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",223.0,632.0,855.0,1.0,102.0,360.0
NASCAR TECHNICAL INSTITUTE,33334.56171284635,12876.308080808081,"35.60530526600007, -80.85512828999998","{""coordinates"":[-80.85512828999998,35.60530526600007],""type"":""Point""}",220 BYERS CREEK ROAD,MOORESVILLE,NC,1271.0,35.60530526600007,-80.85512828999998,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,1204.0,1204.0,2.0,-999.0,67.0
NASH COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"35.97654576000008, -77.89738163999994","{""coordinates"":[-77.89738163999994,35.97654576000008],""type"":""Point""}",522 N. OLD CARRIAGE ROAD,ROCKY MOUNT,NC,3176.0,35.97654576000008,-77.89738163999994,611210.0,JUNIOR COLLEGES,1930.0,693.0,2623.0,2.0,-999.0,553.0
NASHOTAH HOUSE,33334.56171284635,12876.308080808081,"43.082046526000056, -88.42291794399995","{""coordinates"":[-88.42291794399995,43.082046526000056],""type"":""Point""}",2777 MISSION RD,NASHOTAH,WI,146.0,43.082046526000056,-88.42291794399995,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",37.0,69.0,106.0,1.0,62.0,40.0
NASHUA COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"42.794576120000045, -71.52346229499994","{""coordinates"":[-71.52346229499994,42.794576120000045],""type"":""Point""}",505 AMHERST ST,NASHUA,NH,1670.0,42.794576120000045,-71.52346229499994,611210.0,JUNIOR COLLEGES,897.0,455.0,1352.0,2.0,-999.0,318.0
NASHVILLE FILM INSTITUTE,33334.56171284635,12876.308080808081,"36.135798081000075, -86.74865021899996","{""coordinates"":[-86.74865021899996,36.135798081000075],""type"":""Point""}",191 POLK AVENUE,NASHVILLE,TN,46.0,36.13579808100008,-86.74865021899996,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,33.0,33.0,2.0,-999.0,13.0
NASHVILLE STATE COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"36.13545323200003, -86.85672251799997","{""coordinates"":[-86.85672251799997,36.13545323200003],""type"":""Point""}",120 WHITE BRIDGE RD,NASHVILLE,TN,7675.0,36.13545323200003,-86.85672251799997,611210.0,JUNIOR COLLEGES,4080.0,2984.0,7064.0,2.0,-999.0,611.0
NASSAU COMMUNITY COLLEGE,33334.56171284635,12876.308080808081,"40.730474644000026, -73.59073544699999","{""coordinates"":[-73.59073544699999,40.730474644000026],""type"":""Point""}",ONE EDUCATION DR,GARDEN CITY,NY,15664.0,40.730474644000026,-73.59073544699999,611210.0,JUNIOR COLLEGES,6270.0,7594.0,13864.0,2.0,-999.0,1800.0
NATIONAL AMERICAN UNIVERSITY-ALBUQUERQUE WEST,33334.56171284635,12876.308080808081,"35.199829, -106.65355","{""coordinates"":[-106.65355,35.199829],""type"":""Point""}","10131 COORS BLVD, SUITE I-01",ALBUQUERQUE,NM,-999.0,35.199829,-106.65355,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
NATIONAL AMERICAN UNIVERSITY-BELLEVUE,33334.56171284635,12876.308080808081,"41.14151878700005, -95.96737135899997","{""coordinates"":[-95.96737135899997,41.14151878700005],""type"":""Point""}",3604 SUMMIT PLAZA DRIVE,BELLEVUE,NE,-999.0,41.14151878700005,-95.96737135899996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
NATIONAL AMERICAN UNIVERSITY-COLORADO SPRINGS SOUTH,33334.56171284635,12876.308080808081,"38.84754219000007, -104.72212352199995","{""coordinates"":[-104.72212352199995,38.84754219000007],""type"":""Point""}","1079 SPACE CENTER DRIVE, SUITE 140",COLORADO SPRINGS,CO,-999.0,38.84754219000007,-104.72212352199996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
NATIONAL AMERICAN UNIVERSITY-ELLSWORTH AFB EXTENSION,33334.56171284635,12876.308080808081,"44.140300198000034, -103.07934514399994","{""coordinates"":[-103.07934514399994,44.140300198000034],""type"":""Point""}","1000 ELLSWORTH STREET, SUITE 2400-B",ELLSWORTH AIR FORCE BASE,SD,127.0,44.140300198000034,-103.07934514399994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",103.0,15.0,118.0,2.0,-999.0,9.0
NATIONAL AMERICAN UNIVERSITY-GARDEN CITY,33334.56171284635,12876.308080808081,"37.97041069200003, -100.84926344899998","{""coordinates"":[-100.84926344899998,37.97041069200003],""type"":""Point""}",801 CAMPUS DRIVE,GARDEN CITY,KS,-999.0,37.97041069200003,-100.84926344899998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
NATIONAL AMERICAN UNIVERSITY-GEORGETOWN,33334.56171284635,12876.308080808081,"30.630220026000075, -97.69349636099997","{""coordinates"":[-97.69349636099997,30.630220026000075],""type"":""Point""}","1015 W. UNIVERSITY AVENUE, SUITE 700",GEORGETOWN,TX,21.0,30.630220026000075,-97.69349636099996,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,12.0,12.0,2.0,-999.0,9.0
NATIONAL AMERICAN UNIVERSITY-HAROLD D. BUCKINGHAM GRADUATE SCHOOL,33334.56171284635,12876.308080808081,"44.031496, -103.250233","{""coordinates"":[-103.250233,44.031496],""type"":""Point""}",5301 MOUNT RUSHMORE RD,RAPID CITY,SD,-999.0,44.031496,-103.250233,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
NATIONAL AMERICAN UNIVERSITY-INDIANAPOLIS,33334.56171284635,12876.308080808081,"39.92200379500008, -86.22239279699994","{""coordinates"":[-86.22239279699994,39.92200379500008],""type"":""Point""}","3600 WOODVIEW TRACE, SUITE 200",INDIANAPOLIS,IN,-999.0,39.92200379500008,-86.22239279699994,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
NATIONAL AMERICAN UNIVERSITY-KILLEEN,33334.56171284635,12876.308080808081,"31.101727, -97.742521","{""coordinates"":[-97.742521,31.101727],""type"":""Point""}",203 W. JASPER STE. 200,KILLEEN,TX,-999.0,31.101727,-97.742521,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
NATIONAL AMERICAN UNIVERSITY-KINGS BAY,33334.56171284635,12876.308080808081,"30.79306329900004, -81.56846460999998","{""coordinates"":[-81.56846460999998,30.79306329900004],""type"":""Point""}",918 USS JAMES MADISON ROAD BLDG 1030,KINGS BAY,GA,32.0,30.79306329900004,-81.56846460999998,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",26.0,5.0,31.0,2.0,-999.0,1.0
NATIONAL AMERICAN UNIVERSITY-KINGS BAY,33334.56171284635,12876.308080808081,"30.809739, -81.567371","{""coordinates"":[-81.567371,30.809739],""type"":""Point""}",918 USS JAMES MADISON ROAD BLDG 1030,KINGS BAY,GA,41.0,30.809739,-81.567371,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",35.0,5.0,40.0,2.0,-999.0,1.0
NATIONAL AMERICAN UNIVERSITY-MESQUITE,33334.56171284635,12876.308080808081,"32.80393399700006, -96.625621218","{""coordinates"":[-96.625621218,32.80393399700006],""type"":""Point""}",18600 LBJ FREEWAY,MESQUITE,TX,-999.0,32.80393399700006,-96.625621218,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
NATIONAL AMERICAN UNIVERSITY-RAPID CITY,33334.56171284635,12876.308080808081,"44.031402, -103.250307","{""coordinates"":[-103.250307,44.031402],""type"":""Point""}",5301 MOUNT RUSHMORE ROAD,RAPID CITY,SD,1788.0,44.031402,-103.250307,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",1143.0,297.0,1440.0,2.0,-999.0,348.0
NATIONAL AMERICAN UNIVERSITY-RICHARDSON,33334.56171284635,12876.308080808081,"32.954476869000075, -96.76826167599995","{""coordinates"":[-96.76826167599995,32.954476869000075],""type"":""Point""}","300 NORTH COIT ROAD, SUITE 225",RICHARDSON,TX,-999.0,32.954476869000075,-96.76826167599997,611310.0,"COLLEGES, UNIVERSITIES, AND PROFESSIONAL SCHOOLS",-999.0,-999.0,-999.0,-1.0,-999.0,-999.0
NATIONAL AVIATION ACADEMY OF NEW ENGLAND,33334.56171284635,12876.308080808081,"42.462135629000045, -71.38712492199994","{""coordinates"":[-71.38712492199994,42.462135629000045],""type"":""Point""}",130 BAKER AVE EXTENSION,CONCORD,MA,319.0,42.462135629000045,-71.38712492199994,611512.0,FLIGHT TRAINING,-999.0,280.0,280.0,2.0,-999.0,39.0
NATIONAL AVIATION ACADEMY OF TAMPA BAY,33334.56171284635,12876.308080808081,"27.894840461000058, -82.721372063","{""coordinates"":[-82.721372063,27.894840461000058],""type"":""Point""}",6225 ULMERTON ROAD,CLEARWATER,FL,822.0,27.894840461000054,-82.72137206299999,611512.0,FLIGHT TRAINING,-999.0,711.0,711.0,2.0,-999.0,111.0
NATIONAL BEAUTY COLLEGE,33334.56171284635,12876.308080808081,"39.82582860500003, -105.00760214099995","{""coordinates"":[-105.00760214099995,39.82582860500003],""type"":""Point""}",1513 W. 70TH AVE. #A,DENVER,CO,26.0,39.82582860500003,-105.00760214099996,611511.0,COSMETOLOGY AND BARBER SCHOOLS,-999.0,21.0,21.0,2.0,-999.0,5.0
NATIONAL BEAUTY COLLEGE,33334.56171284635,12876.308080808081,"40.84949317300004, -81.39227792399998","{""coordinates"":[-81.39227792399998,40.84949317300004],""type"":""Point""}",4642 CLEVELAND AVE NW,CANTON,OH,152.0,40.84949317300004,-81.39227792399998,611511.0,COSMETOLOGY AND BARBER SCHOOLS,134.0,2.0,136.0,2.0,-999.0,16.0
NATIONAL CAREER COLLEGE,33334.56171284635,12876.308080808081,"34.222432, -118.446251","{""coordinates"":[-118.446251,34.222432],""type"":""Point""}",14355 ROSCOE BLVD,PANORAMA CITY,CA,325.0,34.222432,-118.446251,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,293.0,293.0,2.0,-999.0,32.0
NATIONAL CAREER EDUCATION,33334.56171284635,12876.308080808081,"38.68022, -121.273922","{""coordinates"":[-121.273922,38.68022],""type"":""Point""}",6249 SUNRISE BLVD,CITRUS HEIGHTS,CA,504.0,38.68022,-121.273922,611519.0,OTHER TECHNICAL AND TRADE SCHOOLS,-999.0,471.0,471.0,2.0,-999.0,33.0
